modulo_id,titulo,ordem,duracao_minutos,tipo
144,Aula 1: Eligendi ipsam unde mollitia voluptatibus officia,1,45,quiz
144,Aula 2: Id saepe fugit,2,36,quiz
144,Aula 3: Fugiat natus error aspernatur vero,3,6,texto
144,Aula 4: Recusandae similique eaque sunt impedit,4,30,quiz
144,Aula 5: Consequatur voluptatem molestiae,5,11,video
144,Aula 6: Magnam necessitatibus velit eum nam,6,31,texto
144,Aula 7: Ipsam quae quo praesentium ab itaque,7,22,quiz
144,Aula 8: Totam quam ipsa,8,43,quiz
144,Aula 9: Aliquid labore corporis ullam totam,9,5,quiz
144,Aula 10: Atque dolorem ullam,10,19,texto
144,Aula 11: Quasi doloribus laboriosam ducimus aut saepe ea,11,38,quiz
144,Aula 12: Reprehenderit non nisi perspiciatis labore asperiores,12,30,texto
145,Aula 1: Tenetur exercitationem nulla tempora aliquid,1,6,video
145,Aula 2: Occaecati quia rem doloribus ut,2,8,quiz
145,Aula 3: Perspiciatis laudantium voluptatem reiciendis hic numquam,3,30,quiz
145,Aula 4: Consectetur repellendus occaecati iste reprehenderit,4,44,quiz
145,Aula 5: Expedita quasi optio fugiat,5,34,texto
145,Aula 6: Error aliquam quisquam quod,6,25,video
145,Aula 7: Rem adipisci suscipit,7,7,quiz
145,Aula 8: Quasi incidunt a,8,16,quiz
145,Aula 9: Odio fuga reprehenderit,9,17,quiz
145,Aula 10: Aut explicabo veniam necessitatibus,10,11,quiz
145,Aula 11: Voluptate corrupti atque magnam eius,11,32,quiz
145,Aula 12: Voluptas perspiciatis quae,12,22,texto
146,Aula 1: Ullam cum est illum animi,1,6,video
146,Aula 2: Officia consequatur officia maiores,2,8,video
146,Aula 3: Praesentium eaque amet,3,45,quiz
146,Aula 4: Placeat consectetur aspernatur veniam vitae error,4,35,quiz
146,Aula 5: Natus at animi iusto,5,17,video
146,Aula 6: Omnis maxime repudiandae,6,43,quiz
146,Aula 7: Placeat quod officia ipsam,7,20,texto
146,Aula 8: Accusamus repellendus quas,8,43,video
146,Aula 9: Nemo illum rem,9,6,texto
147,Aula 1: Explicabo repellat aliquam,1,5,video
147,Aula 2: Ipsam cum numquam eveniet nihil quam,2,33,texto
147,Aula 3: Minus laudantium suscipit voluptas ad,3,23,video
147,Aula 4: Natus magnam consequatur quis,4,22,quiz
147,Aula 5: Iste est aut ullam labore odit,5,30,texto
147,Aula 6: Id laborum ipsam natus tenetur,6,39,texto
147,Aula 7: Voluptates labore eaque inventore,7,17,video
147,Aula 8: Rerum nesciunt omnis ad molestias,8,17,quiz
148,Aula 1: Eveniet ipsum dolores corrupti,1,11,quiz
148,Aula 2: Repellendus pariatur necessitatibus saepe,2,8,quiz
148,Aula 3: Aut architecto ut accusantium cumque aliquam,3,34,video
148,Aula 4: Neque fugit ullam nihil,4,31,video
148,Aula 5: Nobis incidunt voluptates,5,18,quiz
148,Aula 6: Facere culpa numquam tenetur,6,44,quiz
148,Aula 7: Maxime officia hic illo veniam quisquam,7,35,video
148,Aula 8: Voluptas unde earum occaecati consequatur voluptates,8,35,texto
148,Aula 9: Corporis aut rerum necessitatibus fugit,9,8,video
148,Aula 10: Pariatur voluptatem ipsam alias reprehenderit,10,7,quiz
148,Aula 11: Facere alias cumque quam similique exercitationem,11,36,quiz
148,Aula 12: Beatae eos ad labore quaerat,12,38,quiz
148,Aula 13: Adipisci ab sapiente repellendus numquam,13,37,texto
148,Aula 14: Reiciendis occaecati labore,14,13,quiz
148,Aula 15: Assumenda expedita sequi dignissimos perspiciatis,15,23,quiz
149,Aula 1: Unde repudiandae autem beatae,1,19,quiz
149,Aula 2: Neque a cum saepe consequuntur,2,29,video
149,Aula 3: Quos deserunt ducimus consequuntur omnis tenetur,3,10,quiz
149,Aula 4: Aperiam enim ut voluptatem,4,25,video
149,Aula 5: Voluptatum provident modi,5,6,texto
149,Aula 6: Nobis dolore veritatis nobis inventore nesciunt,6,19,quiz
149,Aula 7: Possimus qui quod possimus repellendus cupiditate,7,45,texto
149,Aula 8: Quia hic deserunt provident,8,27,texto
149,Aula 9: Veniam molestiae temporibus deleniti,9,13,video
149,Aula 10: Est perspiciatis necessitatibus vero quam porro,10,12,quiz
150,Aula 1: Sapiente voluptatibus porro aperiam fugiat dignissimos,1,30,quiz
150,Aula 2: Nobis nihil voluptates dignissimos neque aperiam,2,23,quiz
150,Aula 3: Iure dolorem nesciunt tempore doloremque,3,20,texto
150,Aula 4: Natus expedita eaque atque ad,4,24,video
150,Aula 5: Dolor minima consequatur,5,41,video
150,Aula 6: Nam soluta similique ipsam nobis sed,6,38,quiz
150,Aula 7: In delectus inventore vero,7,37,video
150,Aula 8: Facilis impedit adipisci,8,20,quiz
150,Aula 9: Sint repudiandae magni distinctio ea consequuntur,9,10,video
150,Aula 10: Dolorum odio quidem,10,43,texto
150,Aula 11: Autem itaque porro tempora at repellat,11,21,texto
150,Aula 12: Quam id nam optio,12,43,video
150,Aula 13: Inventore fugiat ipsam,13,26,video
150,Aula 14: Repellat rerum velit enim suscipit,14,43,quiz
151,Aula 1: Nostrum porro temporibus eligendi cum,1,45,quiz
151,Aula 2: Totam sint cum explicabo possimus,2,12,texto
151,Aula 3: Quas numquam recusandae odio explicabo,3,22,texto
151,Aula 4: Quis eaque maiores assumenda,4,24,texto
151,Aula 5: Commodi consequatur velit et beatae in,5,35,texto
151,Aula 6: Tempore voluptates aperiam corrupti assumenda laboriosam,6,18,quiz
151,Aula 7: Accusamus doloremque asperiores nam quia,7,29,video
151,Aula 8: Deserunt a quasi quidem,8,12,texto
151,Aula 9: Eius eum corrupti perspiciatis ipsa at,9,15,quiz
151,Aula 10: Doloremque fugiat error architecto occaecati,10,20,texto
151,Aula 11: Illo rem optio consequatur similique omnis,11,10,texto
152,Aula 1: Atque aliquam harum facere totam ullam,1,20,texto
152,Aula 2: Dignissimos neque perferendis laudantium maiores,2,30,video
152,Aula 3: Placeat voluptate optio,3,21,quiz
152,Aula 4: Explicabo esse aperiam nisi,4,33,texto
152,Aula 5: Non ex rem voluptates,5,9,texto
152,Aula 6: Impedit assumenda dignissimos error commodi ad,6,18,texto
153,Aula 1: Cupiditate aspernatur veritatis doloremque,1,28,video
153,Aula 2: Odit incidunt qui natus nihil,2,41,texto
153,Aula 3: Hic eaque aliquid consequatur itaque,3,10,quiz
153,Aula 4: Amet reiciendis perferendis deserunt ipsam dignissimos,4,28,video
153,Aula 5: Aperiam excepturi ipsa laboriosam consequatur rem,5,37,video
153,Aula 6: Maiores corporis occaecati,6,24,texto
153,Aula 7: Sapiente dolore ipsam,7,36,quiz
154,Aula 1: Sapiente officiis voluptates,1,16,texto
154,Aula 2: Consectetur eos vero,2,35,texto
154,Aula 3: Totam odio harum alias consequuntur earum,3,22,video
154,Aula 4: Minima dignissimos asperiores,4,24,texto
154,Aula 5: Aperiam beatae sit nihil exercitationem voluptate,5,36,video
154,Aula 6: Reiciendis eius cupiditate repellat sunt voluptatibus,6,35,texto
154,Aula 7: Temporibus autem ratione,7,16,quiz
154,Aula 8: Veniam ratione consequatur deserunt,8,28,texto
154,Aula 9: Omnis quia similique enim voluptates,9,11,texto
154,Aula 10: Fugit possimus enim maiores quae,10,39,texto
154,Aula 11: Eligendi repellendus veniam repudiandae quasi,11,7,texto
154,Aula 12: Esse ratione dignissimos,12,30,quiz
154,Aula 13: Libero consequuntur dolore hic,13,36,quiz
154,Aula 14: Ea sunt reiciendis eum aut saepe,14,35,video
155,Aula 1: Rem numquam consectetur rem,1,41,video
155,Aula 2: Repellat minus rerum labore enim ratione,2,42,video
155,Aula 3: Illum minima reprehenderit esse omnis unde,3,39,video
155,Aula 4: Explicabo molestias similique,4,43,video
155,Aula 5: Saepe nisi a beatae quaerat in,5,19,texto
155,Aula 6: Quos aut mollitia maxime expedita blanditiis,6,36,video
155,Aula 7: Dolore provident ullam iure error,7,35,quiz
155,Aula 8: Quas doloremque earum,8,5,texto
155,Aula 9: Odit labore necessitatibus,9,17,video
155,Aula 10: Accusamus est minima corporis,10,16,texto
156,Aula 1: Libero assumenda fugit,1,40,quiz
156,Aula 2: Aperiam nulla optio adipisci occaecati saepe,2,10,texto
156,Aula 3: Officiis exercitationem autem minus,3,42,video
156,Aula 4: Consequuntur ex velit voluptas,4,36,texto
156,Aula 5: Dicta voluptates eius minus nam,5,23,quiz
156,Aula 6: Sequi quia molestias error reprehenderit,6,42,texto
156,Aula 7: A blanditiis vitae totam rerum,7,13,texto
156,Aula 8: Fugiat ea ut,8,21,video
156,Aula 9: Inventore incidunt temporibus laboriosam,9,28,quiz
156,Aula 10: Quidem voluptatum officiis consectetur adipisci,10,29,quiz
157,Aula 1: Iusto accusantium qui,1,31,quiz
157,Aula 2: Laborum optio dicta repellat soluta,2,16,texto
157,Aula 3: Tempore molestiae repudiandae inventore,3,31,quiz
157,Aula 4: Itaque aperiam nisi tempore,4,44,quiz
157,Aula 5: Quas consequatur occaecati est,5,23,video
157,Aula 6: Debitis voluptatibus ad animi,6,28,video
157,Aula 7: Ullam sint officia eum fugit dolorem,7,37,video
157,Aula 8: Quasi necessitatibus non explicabo,8,40,texto
157,Aula 9: Quam ipsa assumenda eveniet vero labore,9,34,quiz
157,Aula 10: Inventore possimus fuga natus maiores asperiores,10,28,texto
157,Aula 11: Cum sequi accusamus delectus doloribus,11,30,video
157,Aula 12: Voluptates quos iure ducimus nam,12,23,quiz
157,Aula 13: Culpa quis ullam deserunt culpa in,13,19,quiz
157,Aula 14: Doloremque repellendus atque occaecati ea,14,29,video
158,Aula 1: Delectus dolore voluptas magni occaecati fugit,1,16,texto
158,Aula 2: Nihil temporibus quam modi nemo,2,11,texto
158,Aula 3: Veritatis quia sapiente,3,32,quiz
158,Aula 4: Enim cumque possimus animi quidem quis,4,20,video
158,Aula 5: Nisi voluptatibus consequatur,5,44,quiz
158,Aula 6: Perspiciatis mollitia nesciunt ab,6,18,texto
158,Aula 7: Autem reiciendis aliquam hic recusandae,7,25,texto
159,Aula 1: Nulla suscipit consectetur,1,25,video
159,Aula 2: Ratione quas nostrum ipsam,2,31,quiz
159,Aula 3: Vero doloremque voluptatem,3,11,quiz
159,Aula 4: Maiores libero incidunt laboriosam officia recusandae,4,29,texto
159,Aula 5: Voluptas molestiae autem impedit veniam doloremque,5,45,video
160,Aula 1: Quibusdam necessitatibus facere voluptate natus,1,27,texto
160,Aula 2: Enim asperiores assumenda eum,2,45,texto
160,Aula 3: Necessitatibus nam molestiae,3,41,video
160,Aula 4: Eaque sunt tempora eum,4,11,quiz
160,Aula 5: Nisi vero quaerat magnam odio,5,11,quiz
160,Aula 6: Temporibus adipisci minus vero voluptatibus at,6,31,texto
160,Aula 7: In est hic voluptatibus aliquam,7,21,texto
160,Aula 8: Accusamus quas hic,8,16,texto
161,Aula 1: Qui rerum dolor,1,25,texto
161,Aula 2: Optio dignissimos voluptatum,2,27,texto
161,Aula 3: Eos ipsa quo,3,8,video
161,Aula 4: Veniam autem reiciendis qui fugit ullam,4,36,quiz
161,Aula 5: Porro corporis quidem,5,38,texto
161,Aula 6: Aliquid blanditiis explicabo reiciendis voluptas facilis,6,16,texto
161,Aula 7: Deserunt tempora itaque similique,7,36,quiz
161,Aula 8: Fugiat ex sit fugit nesciunt suscipit,8,7,texto
161,Aula 9: Corrupti eligendi perspiciatis nobis impedit porro fugit,9,5,video
161,Aula 10: Maxime repudiandae aliquam voluptas,10,6,video
161,Aula 11: Provident voluptatum quisquam dolor ex eos,11,9,texto
162,Aula 1: Porro similique modi nemo ullam,1,18,quiz
162,Aula 2: Necessitatibus nihil voluptates,2,37,quiz
162,Aula 3: Vel pariatur numquam iure,3,44,video
162,Aula 4: Necessitatibus tempore reiciendis deserunt,4,34,texto
162,Aula 5: Optio error sapiente,5,11,texto
162,Aula 6: Maxime itaque aperiam cumque amet velit veritatis,6,23,texto
162,Aula 7: Nostrum occaecati culpa cupiditate accusantium,7,32,video
162,Aula 8: Temporibus laborum doloremque officiis,8,17,texto
162,Aula 9: Non corrupti hic aspernatur,9,40,video
162,Aula 10: Voluptates ex alias ipsum,10,44,texto
162,Aula 11: Quidem temporibus corporis at nisi,11,42,quiz
162,Aula 12: Modi alias amet corporis tempore neque,12,7,texto
163,Aula 1: Ullam debitis maxime ab nemo enim,1,29,quiz
163,Aula 2: Ducimus numquam tempora quas itaque,2,25,video
163,Aula 3: Facilis quaerat earum id debitis ducimus,3,27,texto
163,Aula 4: Delectus eum molestiae,4,39,texto
163,Aula 5: Optio et voluptatibus repellendus quas voluptatibus,5,26,video
163,Aula 6: Ducimus atque incidunt corporis dolores corrupti,6,20,video
163,Aula 7: Quia repudiandae saepe,7,42,quiz
163,Aula 8: Velit voluptatum suscipit,8,18,quiz
163,Aula 9: Quae vel velit quibusdam temporibus neque,9,36,quiz
163,Aula 10: Hic mollitia dignissimos neque aliquid,10,36,video
163,Aula 11: Error facere libero,11,24,quiz
163,Aula 12: Voluptatibus placeat atque facilis vero,12,25,video
163,Aula 13: Labore esse odit molestiae,13,19,texto
163,Aula 14: Laboriosam esse adipisci animi,14,5,video
164,Aula 1: Tenetur eum voluptate quaerat,1,40,texto
164,Aula 2: Enim ipsum reiciendis,2,27,video
164,Aula 3: Modi nemo repudiandae,3,39,video
164,Aula 4: Doloremque veniam ut illo explicabo,4,43,video
164,Aula 5: Optio molestiae repellendus ipsa,5,36,quiz
164,Aula 6: Excepturi pariatur nesciunt non nesciunt ratione,6,10,video
164,Aula 7: Modi autem aut,7,45,video
165,Aula 1: Qui eveniet dolore officia,1,14,video
165,Aula 2: Tempore itaque pariatur totam voluptates accusamus,2,8,texto
165,Aula 3: Quaerat sequi perspiciatis quas enim,3,20,texto
165,Aula 4: Blanditiis saepe exercitationem occaecati a,4,21,quiz
165,Aula 5: Id dignissimos excepturi deserunt animi,5,22,quiz
166,Aula 1: Facere provident alias amet,1,21,texto
166,Aula 2: Tempore impedit aliquid,2,37,quiz
166,Aula 3: Minus nam consectetur,3,42,texto
166,Aula 4: Debitis ipsam eveniet explicabo,4,36,quiz
166,Aula 5: Alias sed doloremque ex quis,5,14,texto
166,Aula 6: Saepe et officia,6,22,texto
167,Aula 1: Quidem nihil voluptates unde architecto,1,19,video
167,Aula 2: Quos quam nulla,2,36,quiz
167,Aula 3: Earum molestias libero ducimus,3,22,quiz
167,Aula 4: Voluptates sequi sint,4,7,texto
167,Aula 5: Ipsa dolore repellat maiores doloribus suscipit minima,5,43,quiz
167,Aula 6: Ullam quae maxime,6,12,texto
167,Aula 7: Non ipsa sunt,7,10,video
167,Aula 8: Nobis quos aliquid,8,41,quiz
167,Aula 9: Accusamus fugiat labore minima quo,9,38,video
167,Aula 10: Ut modi expedita impedit,10,28,texto
167,Aula 11: Dolore deleniti cum,11,26,quiz
167,Aula 12: Cumque blanditiis deserunt,12,36,quiz
167,Aula 13: Dolores a qui voluptatem unde qui,13,28,video
167,Aula 14: Maxime dignissimos praesentium animi ad eveniet,14,27,texto
168,Aula 1: Et in dolorem praesentium dignissimos,1,23,texto
168,Aula 2: Exercitationem velit eveniet modi nostrum architecto,2,41,texto
168,Aula 3: Magnam totam laboriosam,3,43,texto
168,Aula 4: Deserunt voluptates maxime fugiat animi,4,10,texto
168,Aula 5: Eius beatae voluptates,5,43,video
168,Aula 6: Qui explicabo qui tempore,6,22,quiz
168,Aula 7: Aspernatur tenetur possimus fugit soluta fugit,7,45,quiz
168,Aula 8: Eveniet impedit voluptatum eaque quas,8,20,quiz
169,Aula 1: Neque error facilis,1,26,quiz
169,Aula 2: Dignissimos sapiente dicta hic dolor iusto,2,10,quiz
169,Aula 3: Quae sint consequuntur neque maxime,3,7,video
169,Aula 4: Expedita odio eum cum totam nam,4,37,quiz
169,Aula 5: Ea fugiat labore,5,11,texto
169,Aula 6: Et eos fuga necessitatibus fuga,6,39,texto
169,Aula 7: Ad deserunt consectetur omnis ratione ducimus,7,37,texto
169,Aula 8: Ducimus nisi excepturi,8,41,texto
169,Aula 9: Nam perferendis ex ipsa quidem distinctio,9,9,texto
169,Aula 10: Architecto ab inventore,10,44,quiz
169,Aula 11: Placeat perferendis minima vitae quibusdam odit,11,15,video
169,Aula 12: Quos laboriosam voluptate veniam qui,12,33,video
169,Aula 13: In perspiciatis reiciendis dignissimos,13,21,video
169,Aula 14: Architecto doloremque ipsum eos,14,5,texto
170,Aula 1: Perspiciatis distinctio minus exercitationem,1,9,texto
170,Aula 2: Temporibus quos nemo harum illo,2,29,texto
170,Aula 3: Dolore porro fugit rerum fugiat dignissimos,3,5,quiz
170,Aula 4: Maiores inventore suscipit maxime saepe,4,21,video
170,Aula 5: Quod dolorum voluptates unde,5,11,video
170,Aula 6: Vel porro et illum maxime,6,18,quiz
170,Aula 7: Tempore cupiditate aut,7,33,video
170,Aula 8: Debitis voluptatibus aperiam deserunt totam nesciunt,8,9,quiz
170,Aula 9: Fuga facilis maiores temporibus sed reiciendis,9,41,quiz
170,Aula 10: Repellat mollitia illum cum nam,10,31,video
170,Aula 11: Nostrum sint voluptate in repellendus laboriosam,11,15,texto
170,Aula 12: Aut beatae occaecati,12,32,video
170,Aula 13: Ut error quaerat dicta,13,7,texto
171,Aula 1: Omnis natus non beatae quos beatae,1,8,quiz
171,Aula 2: Aspernatur asperiores tempore,2,7,video
171,Aula 3: Eveniet ratione cum labore,3,20,video
171,Aula 4: Et facilis nemo accusamus quis optio,4,45,quiz
171,Aula 5: Ipsum doloremque perferendis dignissimos,5,40,texto
171,Aula 6: Perferendis vitae error,6,17,texto
171,Aula 7: Provident quisquam rerum occaecati,7,36,video
171,Aula 8: Debitis aliquid tempore sit quibusdam,8,27,video
171,Aula 9: Esse occaecati debitis,9,35,quiz
171,Aula 10: Magni blanditiis nam corrupti officiis,10,7,video
171,Aula 11: Dignissimos consequatur quas,11,35,video
171,Aula 12: Qui consequatur soluta nisi atque hic,12,15,quiz
172,Aula 1: Eum eius eos nihil tenetur,1,12,video
172,Aula 2: Repellat repellat ad ratione distinctio ipsam,2,29,video
172,Aula 3: Sunt eaque tempore vitae,3,20,quiz
172,Aula 4: Quod excepturi maiores,4,44,texto
172,Aula 5: Tempore possimus architecto,5,6,video
172,Aula 6: Dolor necessitatibus consequuntur odio,6,43,quiz
172,Aula 7: Nostrum ullam fugit quibusdam doloribus,7,13,quiz
172,Aula 8: Repellat qui quos repudiandae,8,9,texto
172,Aula 9: Eos possimus repellat beatae,9,39,quiz
172,Aula 10: Quasi aliquam aperiam ipsam fuga excepturi,10,35,texto
172,Aula 11: Doloremque quibusdam non minus quisquam,11,13,quiz
173,Aula 1: Id reiciendis perspiciatis,1,35,texto
173,Aula 2: Quaerat laboriosam ea vero,2,17,video
173,Aula 3: Facilis ab hic,3,45,video
173,Aula 4: Magni quasi consectetur ipsam fuga,4,27,video
173,Aula 5: Illo commodi accusamus deserunt,5,7,quiz
173,Aula 6: Deleniti odit harum veniam possimus temporibus,6,37,video
174,Aula 1: Ratione magni doloribus sequi facilis,1,37,video
174,Aula 2: Maxime incidunt magni harum,2,5,texto
174,Aula 3: Repellat quos impedit odio minus inventore,3,24,quiz
174,Aula 4: Molestiae magni repellat consectetur temporibus,4,20,quiz
174,Aula 5: Inventore quis ratione impedit sit atque,5,24,video
174,Aula 6: Dolorum vero omnis natus atque recusandae,6,13,video
175,Aula 1: Illo unde fugit,1,18,quiz
175,Aula 2: Libero numquam ut similique debitis,2,11,video
175,Aula 3: Vel hic inventore pariatur ex soluta,3,43,quiz
175,Aula 4: Totam porro iusto nesciunt reiciendis minima,4,20,texto
175,Aula 5: Sint nisi fuga quibusdam sit,5,9,texto
175,Aula 6: Ex voluptatem illo eum ea,6,26,video
175,Aula 7: Illo odit quis nostrum,7,43,video
175,Aula 8: Impedit eaque illo voluptate iure,8,12,quiz
175,Aula 9: Dolorum aliquid harum dolorem,9,26,video
175,Aula 10: Assumenda qui deleniti,10,38,texto
175,Aula 11: Numquam nisi ipsa at,11,34,quiz
175,Aula 12: Accusamus minima voluptates quasi,12,18,video
175,Aula 13: Soluta nisi cumque sequi ullam,13,34,video
176,Aula 1: Exercitationem eveniet praesentium animi doloremque aperiam,1,45,quiz
176,Aula 2: Minima eveniet vel quidem,2,40,quiz
176,Aula 3: Dolor suscipit ipsa,3,20,texto
176,Aula 4: Repellendus blanditiis quisquam delectus,4,37,texto
176,Aula 5: Occaecati ipsa laudantium facere impedit,5,26,quiz
176,Aula 6: Aliquam itaque id minus,6,44,quiz
176,Aula 7: Saepe laboriosam laudantium assumenda,7,22,texto
176,Aula 8: Aliquam corporis explicabo,8,9,video
176,Aula 9: Exercitationem quae odio facilis,9,31,video
176,Aula 10: Ut aliquid tempore corporis recusandae,10,19,texto
176,Aula 11: Enim iusto odio aspernatur,11,36,quiz
177,Aula 1: Laboriosam cupiditate impedit natus nulla possimus,1,30,quiz
177,Aula 2: Iusto incidunt neque rem,2,16,texto
177,Aula 3: Nesciunt blanditiis ipsa animi voluptatem odit,3,20,quiz
177,Aula 4: Atque rerum porro provident ipsa,4,20,video
177,Aula 5: Culpa ipsum eligendi illo temporibus,5,23,quiz
177,Aula 6: Omnis dolorem ad soluta molestiae odit,6,37,video
177,Aula 7: Recusandae repellendus incidunt incidunt,7,41,texto
177,Aula 8: Qui modi magni quam tenetur reprehenderit,8,13,texto
177,Aula 9: Veniam labore ad veritatis,9,32,video
177,Aula 10: Culpa ab aliquam,10,7,video
177,Aula 11: Dolorum possimus occaecati repudiandae ipsa,11,34,quiz
178,Aula 1: Quas voluptates odio adipisci facere eos,1,24,video
178,Aula 2: Quam placeat harum molestias mollitia quas,2,19,quiz
178,Aula 3: Quibusdam vitae nihil,3,16,quiz
178,Aula 4: Nobis neque officia nihil modi sunt,4,11,texto
178,Aula 5: Delectus fuga dicta incidunt accusantium,5,21,texto
178,Aula 6: Maiores atque officia cumque recusandae in,6,42,video
178,Aula 7: Ut ab exercitationem,7,10,quiz
178,Aula 8: Occaecati nulla amet,8,6,video
178,Aula 9: Blanditiis libero suscipit laudantium voluptatibus exercitationem,9,8,texto
178,Aula 10: Amet eligendi maxime nobis quasi,10,32,quiz
178,Aula 11: Doloribus ducimus non possimus veritatis,11,16,video
178,Aula 12: Unde rerum minima,12,6,video
178,Aula 13: Nulla vitae accusamus inventore,13,37,texto
178,Aula 14: Atque inventore quibusdam eveniet,14,39,quiz
178,Aula 15: Blanditiis consequuntur non beatae vitae molestiae,15,34,quiz
179,Aula 1: Quia deserunt architecto quae modi,1,20,texto
179,Aula 2: Nisi sint neque,2,29,texto
179,Aula 3: Repellendus mollitia excepturi totam beatae dolores,3,11,texto
179,Aula 4: Numquam id sapiente officia magnam ipsam,4,31,video
179,Aula 5: Temporibus dicta ex ipsum,5,30,quiz
179,Aula 6: Expedita at tempora assumenda veniam,6,34,quiz
179,Aula 7: Assumenda vero explicabo expedita maiores,7,17,texto
179,Aula 8: Dolores odit velit,8,42,video
180,Aula 1: Repellendus similique tempora cum accusantium,1,30,quiz
180,Aula 2: Reprehenderit dolorem debitis nobis cumque,2,24,video
180,Aula 3: Exercitationem facere dolorum,3,34,quiz
180,Aula 4: Tempora maiores temporibus,4,42,quiz
180,Aula 5: Pariatur ad quaerat,5,32,texto
180,Aula 6: Tempore molestias beatae quisquam,6,16,video
180,Aula 7: Delectus aspernatur ea,7,16,texto
180,Aula 8: Soluta earum debitis nostrum laudantium nostrum,8,9,texto
180,Aula 9: Magnam non atque,9,31,video
180,Aula 10: Voluptate placeat necessitatibus consectetur natus,10,21,video
180,Aula 11: Quae voluptatem delectus eaque deleniti voluptas,11,26,texto
180,Aula 12: Excepturi eos harum,12,16,texto
180,Aula 13: Labore illum error similique commodi id,13,10,quiz
181,Aula 1: Dicta nostrum libero rem,1,34,texto
181,Aula 2: Sint deserunt sequi vel,2,43,video
181,Aula 3: Quaerat impedit animi autem illum,3,41,video
181,Aula 4: Ducimus molestias quo perspiciatis,4,45,texto
181,Aula 5: Voluptate enim reprehenderit ullam laudantium voluptatem,5,25,quiz
181,Aula 6: Rem reprehenderit ut eos quasi corporis,6,14,video
181,Aula 7: Molestiae incidunt pariatur magnam,7,32,texto
181,Aula 8: Sequi nemo veritatis asperiores molestiae autem,8,24,texto
181,Aula 9: Nemo placeat vitae ad,9,28,quiz
181,Aula 10: Error quo exercitationem recusandae deserunt,10,5,video
181,Aula 11: Ex quisquam explicabo amet nihil voluptatum,11,44,quiz
181,Aula 12: Cupiditate nesciunt aliquam distinctio error,12,37,texto
181,Aula 13: Corporis odio totam quaerat sed ab,13,29,video
181,Aula 14: Reprehenderit a ea amet,14,43,video
182,Aula 1: Tenetur quibusdam nemo molestiae esse ut,1,14,texto
182,Aula 2: At fugiat perferendis,2,42,texto
182,Aula 3: Ipsum ex deserunt minus maiores,3,6,quiz
182,Aula 4: Ut molestias similique hic eaque,4,31,texto
182,Aula 5: Voluptatibus sed sequi,5,32,texto
182,Aula 6: Accusamus praesentium in,6,17,video
182,Aula 7: At molestias possimus,7,36,texto
182,Aula 8: Animi placeat dignissimos,8,16,quiz
182,Aula 9: Debitis laborum cum est rem,9,22,texto
182,Aula 10: Eligendi accusantium cupiditate,10,16,quiz
182,Aula 11: Vitae praesentium fuga necessitatibus,11,6,video
182,Aula 12: At eius inventore quod molestias accusantium,12,43,quiz
183,Aula 1: Adipisci a nemo sed,1,43,video
183,Aula 2: Quo exercitationem soluta,2,11,video
183,Aula 3: Optio quidem accusamus animi quae porro,3,29,quiz
183,Aula 4: Minima ipsa omnis,4,45,quiz
183,Aula 5: Maxime placeat porro,5,41,quiz
184,Aula 1: At nemo tempora veniam dolorum doloribus,1,28,quiz
184,Aula 2: Atque aliquid possimus,2,38,quiz
184,Aula 3: Ratione odit facilis,3,22,texto
184,Aula 4: Ullam earum quibusdam,4,22,video
184,Aula 5: Iure labore cupiditate,5,18,quiz
184,Aula 6: Quos nobis provident excepturi placeat quidem,6,45,texto
184,Aula 7: Totam eius in laudantium atque,7,16,video
184,Aula 8: Aperiam aliquam ipsa iusto officia deleniti,8,14,quiz
184,Aula 9: Perferendis consequuntur assumenda at alias,9,29,quiz
185,Aula 1: Aut aliquam ut magnam facere modi,1,26,texto
185,Aula 2: Quis necessitatibus enim ad,2,38,video
185,Aula 3: Totam inventore nesciunt velit,3,25,texto
185,Aula 4: Magnam repellat nostrum nemo repellat,4,29,quiz
185,Aula 5: Occaecati neque optio accusantium,5,30,video
185,Aula 6: Incidunt hic voluptates laborum vitae quod,6,33,video
185,Aula 7: Dolore minus deleniti animi eius,7,41,quiz
185,Aula 8: Voluptate veniam beatae at possimus,8,44,video
185,Aula 9: Quasi tempora odio non,9,40,quiz
185,Aula 10: Dolore quasi illum,10,21,video
185,Aula 11: Maiores tempora nisi nisi ducimus,11,11,video
185,Aula 12: Delectus repellat dicta harum,12,11,quiz
186,Aula 1: Praesentium nesciunt voluptates et,1,6,quiz
186,Aula 2: Assumenda ducimus accusamus,2,38,texto
186,Aula 3: Corporis accusantium fuga doloremque,3,19,video
186,Aula 4: Reiciendis aperiam dolor perferendis,4,16,texto
186,Aula 5: Neque dignissimos minus doloribus esse,5,34,texto
186,Aula 6: Voluptates quia fuga,6,32,video
186,Aula 7: Delectus deserunt corporis reiciendis,7,39,video
186,Aula 8: Exercitationem nobis omnis et voluptatum ipsum,8,20,quiz
186,Aula 9: Odio deleniti suscipit tempora ut ipsum,9,37,video
186,Aula 10: Aut assumenda voluptas quibusdam eaque,10,24,quiz
186,Aula 11: Voluptatem facere dolorem sapiente blanditiis,11,6,video
186,Aula 12: Soluta velit voluptatibus totam quam,12,25,texto
186,Aula 13: Magni quo ipsa voluptatum consequuntur,13,41,video
187,Aula 1: Perferendis ipsa suscipit quo,1,7,texto
187,Aula 2: Ipsa deserunt nihil similique animi occaecati,2,34,texto
